id,timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
159,19910614,x158,roses,35759.0,no,yes,benton,coated,coated,no,line,yes,motter94,827,2.0,tabloid,canadian,1910,45.0,69.0,0.267,15.6,72.0,0.75,21.0,5.6,2426.0,55.6,38.9,0.0,0.0,2.85,1.1,30.0,40,103.22,100,noband
12,19910117,x67,hanovrhous,35539.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,7.0,tabloid,northus,1911,50.0,50.0,0.3,15.0,70.0,1.0,30.0,10.0,1600.0,50.0,40.0,0.0,0.0,2.8,1.0,38.0,40,106.66,100,band
35,19910211,m254,abbypress,27490.0,no,yes,benton,coated,coated,no,line,yes,motter70,813,1.0,catalog,?,1911,30.0,42.0,0.2,15.4,64.0,0.875,,0.0,1425.0,63.0,37.0,0.0,0.0,1.0,1.3,34.0,40,107.4,100,noband
28,19910201,x29,woolworth,37080.0,no,yes,benton,coated,coated,no,line,no,motter94,828,2.0,tabloid,canadian,1911,35.0,42.0,?,15.0,75.0,0.75,30.0,0.0,2100.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,40,107.4,100,band
170,19910607,aa11,kmart,37365.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,9.0,tabloid,northus,1910,42.5,58.0,0.4,15.0,76.0,1.0,20.0,5.4,2000.0,54.3,40.2,0.0,0.0,2.5,1.0,35.0,40,103.33,100,band
142,19910603,e86,kmart,37365.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,9.0,tabloid,canadian,1911,37.5,70.0,0.4,15.0,65.0,0.75,25.0,5.4,1500.0,54.3,40.2,0.0,0.0,2.3,0.9,40.0,40,106.66,100,noband
440,19910727,x823,ames,37182.0,no,yes,benton,coated,coated,no,line,yes,motter94,821,7.0,tabloid,?,1911,45.0,58.0,0.2,15.0,72.0,0.625,25.0,10.5,2100.0,52.6,36.8,5.0,0.0,2.5,0.8,33.0,40,103.125,100,noband
377,19901114,g604,woolworth,34997.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,9.0,tabloid,canadian,1910,50.0,47.0,0.2,16.2,74.0,0.75,28.0,10.8,2000.0,53.4,35.8,0.0,0.0,2.5,1.3,30.0,40,100.0,100,band
221,19900606,x777,tvguide,25424.0,yes,yes,benton,uncoated,uncoated,no,xylol,yes,motter94,821,2.0,tabloid,northus,?,40.0,54.0,?,14.6,85.0,,20.0,21.7,1850.0,43.5,34.8,0.0,0.0,2.5,0.8,40.0,?,,100,noband
95,19910330,x830,belk,35534.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,827,9.0,tabloid,northus,1910,45.0,44.0,0.3,15.5,75.0,1.25,20.0,14.1,1300.0,50.5,35.4,0.0,0.0,2.5,1.5,40.0,40,110.0,100,noband
51,19910223,x821,belk,37335.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,827,2.0,tabloid,northus,1911,47.5,41.0,0.233,16.5,72.0,0.75,20.0,14.1,1300.0,50.5,35.4,4.0,0.0,2.5,1.0,50.0,40,96.97,100,band
240,19900707,t245,massey,36784.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,815,2.0,catalog,northus,1910,60.0,58.0,0.333,15.1,93.0,1.0,25.0,0.0,1650.0,56.1,33.9,0.0,0.0,2.5,1.0,40.0,35,100.0,100,band
411,19901212,i331,austads,38121.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,815,9.0,catalog,canadian,1910,45.0,42.0,0.367,16.0,83.0,0.625,30.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,106.45,100,band
351,19901027,g465,woolwrth,34996.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,816,9.0,tabloid,?,1910,35.0,43.0,0.367,13.0,75.0,0.75,,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40,100.0,100,band
467,19920114,i49,modmat,47301.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,catalog,?,1911,,43.0,0.2,15.2,78.0,0.75,32.0,8.2,1500.0,51.0,40.8,2.0,0.0,2.7,1.8,40.0,40,106.25,100,band
178,19900511,m260,modmat,47103.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter70,813,1.0,catalog,northus,1910,50.0,48.0,0.233,13.0,80.0,1.0,,18.9,1700.0,47.2,34.0,0.0,0.0,2.7,0.6,40.0,33,100.0,100,band
431,19910815,x381,eckerds,35462.0,no,yes,benton,coated,coated,no,line,no,motter94,824,2.0,tabloid,?,?,40.0,58.0,0.2,17.0,75.0,0.05625,30.0,0.0,1900.0,58.8,41.2,0.0,0.0,2.6,1.4,30.0,40,103.225,100,band
41,19910211,m254,abbypress,27490.0,no,yes,benton,coated,coated,no,line,yes,motter70,813,1.0,catalog,northus,1911,30.0,42.0,0.2,15.4,64.0,0.875,,0.0,1425.0,61.7,38.3,0.0,0.0,1.0,1.3,34.0,40,107.4,100,noband
481,19910724,m374,uscav,35522.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,?,1911,37.5,65.0,0.2,16.0,80.0,0.625,50.0,6.6,1640.0,54.9,38.5,3.0,0.0,3.0,1.0,32.0,40,103.13,100,band
428,19901218,f482,downs,35525.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,815,2.0,catalog,northus,1910,40.0,41.0,0.267,15.5,76.0,0.75,28.0,3.6,1750.0,60.2,36.1,4.0,0.0,3.0,1.0,40.0,40,117.85,100,noband
206,19900507,m257,homeshopping,36928.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,2.0,catalog,canadian,1910,40.0,54.0,0.3,15.0,88.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33,100.0,100,noband
282,19900810,w516,sheplers,36776.0,yes,yes,benton,uncoated,uncoated,no,xylol,yes,albert70,802,2.0,spiegel,northus,1910,40.0,50.0,0.267,13.5,75.0,0.75,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35,100.0,100,noband
358,19901027,g465,woolworth,34996.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,816,9.0,tabloid,?,1910,35.0,43.0,0.367,13.0,75.0,0.75,,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40,100.0,100,band
254,19900726,f261,rei,36644.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,northus,1910,57.5,53.0,0.367,14.5,70.0,0.625,58.0,20.2,1600.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35,105.2,100,noband
455,19910809,t365,adco,39200.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,815,2.0,catalog,?,1910,40.0,68.0,0.2,14.8,90.0,1.0,30.0,0.0,1440.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,103.13,100,band
4,19910111,j34,kmart,37351.0,no,yes,benton,uncoated,coated,no,line,yes,woodhoe70,816,2.0,tabloid,?,1910,50.0,46.0,0.3,17.0,80.0,0.75,30.0,0.0,2100.0,57.5,42.5,5.0,0.0,2.3,0.6,35.0,40,106.67,100,noband
256,19900723,f294,uscav,35683.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,2.0,catalog,northus,1910,65.0,61.0,0.367,14.8,80.0,0.375,45.0,19.5,1660.0,42.4,38.1,0.0,0.0,3.0,1.0,32.0,35,105.2,100,noband
495,19920529,r38,target,34453.0,no,?,?,uncoated,coated,no,?,yes,woodhoe70,816,9.0,spiegel,?,1910,50.0,56.0,0.3,15.0,80.0,0.1875,26.0,,1950.0,,,,,2.5,1.5,,40,102.857,100,band
100,19910402,o2,target,35814.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,2.0,spiegel,canadian,1911,35.0,43.0,0.233,14.0,75.0,1.25,20.0,7.6,,54.3,38.0,0.0,0.0,2.5,2.0,33.0,40,106.66,100,noband
226,19900622,t178,casualliving,38025.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,815,2.0,catalog,northus,1910,55.0,55.0,0.3,13.0,86.0,0.75,28.0,13.7,1700.0,49.0,37.3,0.0,0.0,3.0,0.8,34.0,35,100.0,100,noband
470,19911103,g634,toysrus,35880.0,no,no,benton,coated,coated,no,line,?,woodhoe70,816,2.0,tabloid,?,1910,40.0,40.0,?,15.7,85.0,0.3125,27.0,4.3,2050.0,53.2,42.5,1.0,0.0,2.5,1.5,30.0,40,103.13,100,band
213,19900615,r17,target,34547.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,9.0,spiegel,canadian,1910,30.0,58.0,0.433,15.9,81.0,0.625,30.0,0.0,2150.0,62.5,37.5,10.0,0.0,2.5,1.0,30.0,35,90.0,100,noband
465,19920105,i365,childcraft,34250.0,yes,yes,benton,uncoated,cover,no,line,no,woodhoe70,816,2.0,catalog,?,1911,50.0,47.0,0.2,15.0,80.0,0.625,28.0,0.0,1750.0,59.0,41.0,0.0,0.0,1.0,1.0,38.0,40,91.89,100,band
171,19910707,m362,modmat,47204.0,yes,yes,benton,coated,coated,no,line,yes,motter70,813,9.0,catalog,northus,1910,50.0,64.0,0.233,18.0,64.0,1.0,,0.0,1300.0,62.5,37.5,0.0,0.0,3.0,1.0,40.0,40,106.45,100,band
98,19910327,x390,colortile,37572.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1911,35.0,48.0,0.233,16.0,76.0,0.8125,30.0,8.9,1900.0,49.5,41.6,0.0,0.0,2.5,1.2,30.0,40,103.22,100,noband
292,19900812,r23,target,34549.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,9.0,spiegel,canadian,1910,45.0,54.0,0.367,15.0,100.0,0.75,33.0,2.3,2000.0,56.8,40.9,0.0,0.0,2.75,0.9,33.0,35,106.9,100,noband
215,19900612,x423,wards,36894.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1910,30.0,51.0,0.3,16.0,70.0,0.8125,20.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35,103.3,100,noband
61,19910301,e69,kmart,37386.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,827,2.0,tabloid,southus,1910,40.0,39.0,0.233,15.0,77.0,0.75,20.0,9.4,2000.0,52.1,38.5,0.0,0.0,2.5,1.0,40.0,40,103.22,100,noband
47,19910215,e303,cenpurch,37441.0,no,yes,benton,coated,coated,no,line,yes,motter94,821,2.0,tabloid,canadian,1911,25.0,38.0,0.2,13.0,75.0,0.625,25.0,0.0,1600.0,57.5,42.5,0.0,0.0,2.5,0.85,30.0,40,103.12,100,noband
32,19910206,x141,tvguide,25507.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,2.0,tabloid,?,1911,45.0,44.0,0.267,14.1,78.0,0.625,22.0,7.6,1510.0,54.3,38.0,0.0,0.0,2.5,0.7,34.0,40,114.28,100,noband
267,19900730,x153,roses,34896.0,no,yes,benton,coated,coated,no,line,yes,motter94,828,2.0,tabloid,northus,1910,40.0,54.0,0.4,15.2,88.0,0.875,,5.9,2300.0,49.5,44.6,8.0,0.0,2.5,1.0,33.0,35,111.1,100,noband
327,19901001,x271,toysrus,34754.0,no,no,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1910,42.5,48.0,0.2,16.0,70.0,0.8125,35.0,0.0,2050.0,66.7,33.3,2.0,0.0,1.7,1.0,30.0,40,93.55,90,noband
200,19900507,t78,modmat,47103.0,yes,yes,benton,uncoated,uncoated,no,line,yes,albert70,802,2.0,catalog,northus,1910,72.5,54.0,0.2,14.5,82.0,0.75,50.0,2.2,1900.0,56.7,41.6,0.0,0.0,3.0,0.9,40.0,33,100.0,100,noband
492,19920320,g38,roses,34293.0,no,?,?,coated,coated,no,?,yes,woodhoe70,816,2.0,tabloid,?,1910,47.5,50.0,0.2,17.0,70.0,0.5,30.0,,2000.0,,,,,2.2,0.7,,40,103.225,100,band
27,19910130,e310,kmart,37352.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,2.0,tabloid,scandanavian,1911,50.0,45.0,0.3,15.2,72.0,1.0,25.0,5.9,2150.0,58.8,35.3,0.0,0.0,2.5,1.0,35.0,40,107.4,100,noband
471,19911102,g69,toysrus,35880.0,no,no,benton,coated,coated,no,line,yes,woodhoe70,816,2.0,tabloid,?,1911,40.0,40.0,0.3,14.9,75.0,0.625,28.0,4.3,2000.0,53.2,42.5,4.0,0.0,2.5,1.5,30.0,40,117.86,100,band
230,19900626,x95,tvguide,25427.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1910,55.0,49.0,0.233,15.6,80.0,1.0,30.0,35.8,1950.0,41.7,22.5,1.0,0.0,2.7,1.0,40.0,37,100.0,100,band
260,19900723,x25,roses,34894.0,no,yes,benton,coated,coated,no,line,yes,motter94,821,7.0,tabloid,canadian,1910,50.0,61.0,0.333,13.1,70.0,0.75,25.0,21.7,2100.0,41.7,36.6,5.0,0.0,2.5,0.8,30.0,35,105.2,100,noband
378,19901115,g5,woolworth,34997.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,2.0,tabloid,canadian,1910,50.0,47.0,0.267,16.0,92.0,0.75,35.0,0.0,1800.0,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40,100.0,100,band
288,19900813,x333,walmart,34493.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,9.0,tabloid,?,1910,30.0,54.0,0.5,13.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35,100.0,100,noband
162,19910627,x820,wards,37502.0,no,yes,benton,coated,coated,no,line,no,motter94,824,2.0,tabloid,canadian,1910,,66.0,0.2,15.0,82.0,0.8125,30.0,7.0,1900.0,58.1,34.9,5.0,0.0,2.5,0.9,30.0,40,103.125,100,band
391,19901113,x770,kmart,36167.0,no,?,benton,uncoated,coated,no,line,yes,motter94,828,2.0,tabloid,scandanavian,1910,45.0,41.0,0.333,15.8,78.0,1.0,40.0,0.0,2300.0,62.5,37.5,4.0,0.0,2.5,1.4,35.0,40,100.0,100,noband
468,19920110,i49,modmat,47301.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,catalog,?,1911,55.0,44.0,0.2,15.0,70.0,0.625,28.0,8.2,1700.0,51.0,40.8,0.0,0.0,2.5,2.0,40.0,40,100.0,100,band
138,19910604,x818,kmart,37365.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,828,2.0,tabloid,scandanavian,1910,47.5,68.0,0.4,16.0,80.0,0.75,30.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,1.0,35.0,40,106.45,100,noband
62,19910301,e77,kmart,37386.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,827,9.0,tabloid,southus,1910,40.0,39.0,0.2,15.0,79.0,0.75,20.0,11.8,2000.0,49.0,39.2,0.0,0.0,2.5,1.0,40.0,40,103.22,100,noband
135,19910430,x12,tvguide,25519.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1910,52.0,64.0,0.4,15.5,82.0,0.625,30.0,0.0,1800.0,71.4,28.6,4.0,0.0,2.5,0.9,34.0,40,103.125,100,band
128,19910419,x220,ames,37169.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1911,40.0,50.0,0.2,16.0,68.0,0.8125,30.0,0.0,2400.0,58.8,41.2,8.0,0.0,2.5,1.5,33.0,40,103.125,100,noband
523,19930624,y209,kmart,85741.0,?,?,?,uncoated,uncoated,?,?,?,albert70,816,2.0,tabloid,?,1911,,,0.300,15.0,80.0,0.5,30.0,,2020.0,,,,,2.9,0.5,,40,110.3,100,band
8,19910112,m372,modmat,47201.0,yes,yes,benton,uncoated,uncoated,no,xylol,yes,albert70,802,7.0,catalog,northus,1910,50.0,45.0,0.367,12.0,70.0,0.75,60.0,0.0,1650.0,60.2,39.8,1.5,0.0,3.0,1.0,40.0,40,103.22,100,band
326,19901002,g150,kmart,36197.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,tabloid,mideuropean,1911,55.0,50.0,0.2,17.0,78.0,0.25,32.0,9.7,1900.0,52.2,38.1,0.0,0.0,3.0,0.9,35.0,40,96.97,90,band
344,19901017,t200,servmerch,38240.0,yes,yes,benton,uncoated,uncoated,no,xylol,yes,albert70,802,2.0,catalog,mideuropean,1911,60.0,46.0,0.333,,70.0,0.625,50.0,19.0,1391.0,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40,114.29,100,noband
64,19910306,e67,kmart,37386.0,?,yes,benton,uncoated,uncoated,no,line,yes,motter94,827,2.0,tabloid,southus,1910,,48.0,0.233,14.0,80.0,0.75,30.0,0.0,2000.0,62.5,37.5,0.0,0.0,,,40.0,40,109.67,100,band
300,19900831,x197,tvguide,25437.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1911,57.5,51.0,0.333,15.2,70.0,0.625,25.0,11.1,1850.0,50.5,38.4,3.0,0.0,2.5,0.8,34.0,30,100.0,100,noband
14,19910117,x273,hanovrhous,35539.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,2.0,tabloid,northus,1911,50.0,43.0,0.267,16.0,75.0,1.0,20.0,15.8,1600.0,49.5,34.7,0.0,0.0,2.5,1.0,38.0,40,103.22,100,noband
156,19910611,x390,ames,37177.0,no,yes,benton,coated,coated,no,line,yes,motter94,828,2.0,tabloid,canadian,1910,40.0,56.0,0.3,17.0,82.0,0.75,30.0,0.0,2550.0,52.6,47.4,0.0,0.0,2.0,1.0,33.0,40,103.22,100,noband
40,19910212,i353,sears,37869.0,no,yes,benton,uncoated,coated,no,line,yes,woodhoe70,815,2.0,catalog,northus,1910,35.0,44.0,0.3,16.0,80.0,1.0,32.0,7.0,1400.0,58.1,34.9,0.0,0.0,3.0,1.0,28.0,40,103.12,100,noband
379,19901125,w357,toysrus,34759.0,no,no,benton,coated,coated,no,line,yes,woodhoe70,816,1.0,spiegel,canadian,1910,32.5,47.0,0.267,16.1,88.0,0.3125,28.0,0.0,2189.0,62.5,37.5,0.0,0.0,2.4,0.8,30.0,40,100.0,100,noband
507,19920918,aa29,kmart,34534.0,?,?,?,super,uncoated,no,?,yes,motter94,821,7.0,spiegel,?,1911,,60.0,0.267,14.8,80.0,0.625,25.0,,1850.0,,,,,2.5,1.0,,40,96.9,100,band
451,19910818,x57,wards,37513.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,?,1911,40.0,59.0,0.3,16.4,85.0,0.8125,30.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.0,0.8,30.0,40,96.88,100,noband
216,19900612,x414,wards,36894.0,no,yes,benton,coated,coated,yes,line,yes,motter94,824,9.0,tabloid,canadian,1910,30.0,51.0,0.333,16.0,76.0,0.875,25.0,19.1,2250.0,42.7,38.2,3.0,0.0,1.2,0.5,30.0,35,103.3,100,noband
409,19901212,i317,austads,38121.0,yes,yes,benton,uncoated,cover,no,line,no,woodhoe70,815,2.0,catalog,canadian,1910,45.0,42.0,0.267,14.0,89.0,0.75,26.0,0.0,1450.0,58.8,41.2,1.0,0.0,2.5,1.0,40.0,40,103.22,100,band
279,19900807,x315,ames,34585.0,no,yes,?,coated,coated,no,line,yes,motter94,828,2.0,tabloid,canadian,1910,30.0,50.0,0.2,15.6,84.0,1.0,,0.0,2400.0,58.8,41.2,4.0,0.0,2.5,0.9,33.0,35,96.8,100,noband
480,19910817,r6,sheplers,35529.0,yes,yes,benton,uncoated,uncoated,no,line,yes,albert70,802,7.0,spiegel,?,1910,45.0,63.0,0.267,15.0,80.0,0.75,50.0,0.0,1470.0,58.8,41.2,2.0,0.0,3.0,1.0,34.0,40,100.0,100,band
476,19910724,f620,uscav,35522.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,2.0,catalog,?,1911,40.0,65.0,0.2,15.0,80.0,0.625,50.0,10.4,1640.0,47.2,42.4,1.0,0.0,3.0,1.5,32.0,40,103.13,100,band
337,19901007,g67,kmart,36197.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,815,9.0,tabloid,mideuropean,1911,47.5,53.0,0.3,15.0,72.0,0.75,25.0,22.0,1500.0,45.9,32.1,0.0,0.0,2.5,0.8,35.0,40,114.3,100,band
236,19900702,j6,yieldhouse,34367.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,9.0,tabloid,northus,1911,62.5,47.0,0.167,17.0,75.0,0.75,30.0,14.3,1700.0,47.6,38.1,0.0,0.0,3.0,0.5,40.0,40,96.9,100,band
207,19900606,x138,tvguide,25424.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1911,40.0,54.0,0.333,14.1,80.0,,20.0,24.8,1850.0,41.3,33.9,3.0,0.0,2.5,0.8,40.0,40,103.3,100,noband
212,19900608,f89,jamesway,36649.0,no,yes,benton,coated,coated,no,line,?,motter70,813,1.0,catalog,scandanavian,1911,47.5,62.0,?,15.0,80.0,,,5.6,,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40,96.9,100,noband
295,19900818,x91,lazarus,34154.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,828,2.0,tabloid,?,1910,45.0,56.0,0.333,14.9,85.0,1.0,30.0,17.3,1600.0,48.1,34.6,0.0,0.0,2.8,1.0,40.0,35,100.0,100,noband
504,19920826,f131,hanoverhouse,34905.0,?,?,?,coated,coated,no,?,yes,albert70,816,9.0,catalog,?,1910,,67.0,0.300,15.1,80.0,0.75,28.0,,1780.0,,,,,2.5,1.0,,40,106.25,100,band
251,19900710,t280,modmat,47104.0,yes,yes,benton,coated,coated,no,line,yes,motter70,813,9.0,catalog,northus,1911,55.0,56.0,0.4,15.0,93.0,0.75,,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,96.8,100,noband
531,19941004,aa97,kmart,85813.0,?,?,?,super,coated,?,?,yes,motter94,828,2.0,tabloid,?,1910,,53.0,?,17.0,73.0,0.75,35.0,,2100.0,,,,,2.6,1.3,,40,113.3,100,band
505,19920911,aa58,kmart,34534.0,?,?,?,super,uncoated,no,?,yes,motter94,821,7.0,spiegel,?,1911,,50.0,0.333,15.7,82.0,,30.0,,1850.0,,,,,,,,40,103.22,100,band
303,19900825,x60,ames,38013.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,824,9.0,tabloid,?,1910,45.0,55.0,0.3,16.1,82.0,0.75,30.0,0.0,2400.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,45,93.75,100,noband
350,19901014,x771,toysrus,34756.0,no,no,benton,coated,coated,no,line,yes,motter94,824,9.0,tabloid,canadian,1911,30.0,54.0,?,14.9,72.0,1.25,30.0,3.6,2100.0,60.2,36.1,1.5,0.0,2.5,1.2,30.0,40,114.29,100,noband
269,19900730,f131,downs,23050.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,catalog,northus,1910,57.5,54.0,0.367,16.2,79.0,0.5,23.0,19.0,1500.0,47.6,33.4,5.0,0.0,3.0,1.0,32.0,35,93.3,100,noband
501,19920709,i347,modmat,47304.0,yes,?,?,uncoated,uncoated,no,?,yes,woodhoe70,815,9.0,catalog,?,1911,50.0,67.0,0.3,14.5,86.0,0.75,22.0,,1300.0,,,,,2.5,2.0,,40,102.77,100,band
