id,timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
201,19900507,m4,modmat,47103.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter70,813,5.0,catalog,northus,1910,47.5,54.0,0.2,16.08,69.0,1.0,,3.3,1700.0,55.5,41.1,0.0,0.0,2.5,0.9,40.0,30,103.3,100,noband
161,19910614,g69,wards,37501.0,no,yes,benton,coated,coated,no,line,no,woodhoe70,815,9.0,tabloid,canadian,1910,32.5,69.0,0.2,15.5,94.0,0.75,30.0,0.5,2050.0,52.6,42.1,0.0,0.0,2.5,1.0,33.0,40,100.0,100,noband
43,19910214,x129,roses,35752.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1910,50.0,43.0,0.3,16.3,80.0,0.8125,30.0,0.0,2270.0,55.6,44.4,12.0,0.0,1.5,1.5,30.0,40,103.22,100,noband
217,19900615,x84,wards,36057.0,no,yes,benton,coated,coated,no,line,yes,motter94,827,9.0,tabloid,canadian,1910,30.0,58.0,0.467,15.0,98.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,2.25,1.0,30.0,35,100.0,100,noband
401,19901209,x220,guideposts,23048.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,7.0,tabloid,?,1910,40.0,42.0,0.333,15.5,64.0,0.625,20.0,10.5,1550.0,52.6,36.9,0.0,0.0,2.0,0.6,40.0,40,106.25,100,noband
190,19900409,x203,tvguide,25416.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1911,47.5,41.0,0.333,18.0,74.0,0.5,30.0,17.7,1900.0,44.2,38.1,2.0,0.0,2.5,1.0,40.0,33,100.0,100,band
309,19900921,r6,target,34551.0,no,yes,benton,coated,coated,no,line,no,woodhoe70,815,1.0,spiegel,canadian,1910,35.0,56.0,0.267,15.0,70.0,1.0,33.0,0.0,2350.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40,93.75,90,band
259,19900723,x351,roses,34894.0,no,yes,benton,coated,coated,no,line,no,motter94,821,2.0,tabloid,canadian,1910,45.0,61.0,0.4,14.0,78.0,0.75,20.0,25.6,2100.0,42.7,31.7,0.0,0.0,2.5,0.8,30.0,35,105.2,100,noband
105,19910501,g608,eckerd,35458.0,no,yes,benton,coated,coated,no,line,no,woodhoe70,816,2.0,tabloid,canadian,1910,40.0,60.0,0.233,15.0,78.0,1.0,28.0,0.0,2380.0,60.0,40.0,3.0,0.0,2.5,1.0,30.0,40,106.66,100,band
53,19910220,x826,toysrus,35870.0,no,no,benton,coated,coated,no,line,no,motter94,824,9.0,tabloid,canadian,1911,40.0,46.0,0.267,16.5,68.0,0.875,25.0,0.0,1700.0,58.8,41.2,0.0,0.0,1.0,1.0,33.0,40,103.125,100,noband
389,19901115,o1,target,34554.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,2.0,spiegel,northus,1910,45.0,42.0,0.2,14.0,75.0,1.0,20.0,11.2,1800.0,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40,100.0,100,noband
1,19910109,x266,tvguide,25503.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,2.0,tabloid,northus,?,55.0,46.0,0.3,15.0,80.0,0.75,20.0,6.6,1900.0,54.9,38.5,0.0,0.0,2.5,0.7,34.0,40,105.0,100,noband
487,19920317,aa43,kmart,34518.0,no,?,?,uncoated,coated,no,?,no,motter94,821,7.0,?,?,1911,45.0,36.0,?,14.0,76.0,0.625,20.0,,1700.0,,,,,2.0,0.9,,40,100.0,100,band
359,19901030,g3,woolworth,34996.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,816,9.0,tabloid,?,1910,35.0,42.0,0.3,15.9,78.0,0.375,32.0,0.0,2150.0,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40,101.67,100,band
49,19910221,j42,kmart,37354.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,9.0,tabloid,scandanavian,1911,40.0,46.0,0.333,15.9,78.0,0.5,34.0,2.4,2000.0,61.0,36.6,0.0,0.0,2.4,1.3,35.0,40,103.22,100,noband
419,19901215,f372,downs,35525.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,815,2.0,catalog,northus,1910,40.0,54.0,0.267,22.2,77.0,0.625,32.0,6.25,1000.0,56.25,37.5,0.0,0.0,3.0,1.2,40.0,40,106.45,100,band
80,19910316,x18,kmart,37355.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,828,9.0,tabloid,scandanavian,1910,40.0,44.0,0.2,16.1,78.0,0.9375,30.0,5.6,1800.0,55.6,38.9,0.0,0.0,2.0,1.0,35.0,40,103.22,100,noband
205,19900507,m432,homeshopping,36928.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,9.0,catalog,canadian,1910,40.0,54.0,0.233,15.0,80.0,0.75,28.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,33,100.0,100,noband
34,19910208,v376,woolwrth,37080.0,no,yes,benton,coated,coated,no,line,no,motter94,828,2.0,tabloid,?,1911,40.0,47.0,0.333,17.0,78.0,0.75,35.0,0.0,2400.0,58.8,41.2,4.0,0.0,2.5,1.0,30.0,40,100.0,100,band
430,19910810,i309,childcraft,37001.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,?,1911,45.0,62.0,0.233,15.0,76.0,0.75,50.0,0.0,1500.0,58.8,41.2,0.0,0.0,3.0,1.2,38.0,40,103.225,100,band
263,19900719,x753,wards,36066.0,no,yes,benton,coated,coated,no,line,yes,motter94,827,9.0,tabloid,canadian,1911,40.0,54.0,0.2,15.0,72.0,0.75,35.0,0.0,2500.0,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40,100.0,100,noband
427,19901218,x80,eckerds,34694.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,2.0,tabloid,canadian,1910,30.0,41.0,0.333,15.5,74.0,0.8125,30.0,2.5,1900.0,58.0,39.5,4.5,0.0,1.9,1.3,30.0,40,114.28,100,noband
454,19911211,w90,gurney,37018.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,816,2.0,spiegel,?,1911,42.5,47.0,0.2,16.2,78.0,0.75,30.0,0.0,2100.0,56.2,43.8,0.0,0.0,2.5,1.2,33.0,40,110.0,100,band
443,19911124,f169,bestprod,37970.0,no,yes,benton,uncoated,coated,no,line,yes,albert70,802,7.0,catalog,?,1911,35.0,41.0,0.267,16.66,78.0,0.75,50.0,7.6,1490.0,54.3,38.0,0.0,0.0,3.0,1.0,35.0,40,106.7,100,noband
366,19901109,g81,hills,34716.0,no,yes,benton,uncoated,coated,no,line,no,woodhoe70,816,9.0,tabloid,northus,1910,40.0,51.0,0.233,15.0,70.0,0.25,24.0,0.5,0.0,59.5,40.0,0.0,0.0,3.0,1.0,35.0,40,100.0,100,band
91,19910323,x264,kmart,37355.0,no,yes,benton,coated,coated,no,line,yes,motter94,828,9.0,tabloid,?,1911,40.0,49.0,0.233,16.8,78.0,0.9375,30.0,0.0,2000.0,62.5,37.5,0.0,0.0,2.4,0.9,35.0,40,100.0,100,noband
339,19901001,g150,kmart,36197.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,tabloid,mideuropean,1910,55.0,48.0,0.233,18.0,76.0,0.25,24.0,10.0,1600.0,60.0,30.0,0.0,0.0,3.0,0.9,35.0,40,93.55,90,band
520,19930407,g433,toysrus,35661.0,?,?,?,uncoated,uncoated,?,?,yes,albert70,816,2.0,tabloid,?,1910,,47.0,0.233,16.5,86.0,0.25,,,1750.0,,,,,2.1,2.1,,40,109.6,95,band
52,19910220,x118,toysrus,35870.0,no,no,benton,coated,coated,no,line,no,motter94,824,2.0,tabloid,canadian,1910,40.0,46.0,0.2,15.0,68.0,0.75,28.0,0.0,1700.0,58.8,41.2,0.0,0.0,1.0,1.0,33.0,40,103.22,100,noband
345,19901010,r34,target,34522.0,no,yes,benton,coated,uncoated,no,line,yes,woodhoe70,816,9.0,spiegel,northus,1911,35.0,50.0,0.3,14.0,74.0,0.25,28.0,0.0,2500.0,58.8,41.2,0.0,0.0,2.5,0.7,30.0,40,114.29,100,noband
264,19900719,x823,wards,36066.0,no,yes,benton,coated,coated,no,line,yes,motter94,827,2.0,tabloid,canadian,1911,40.0,54.0,0.367,15.0,78.0,0.75,20.0,0.0,2500.0,61.1,38.9,0.0,0.0,2.5,0.7,30.0,40,100.0,100,noband
241,19900708,f374,massey,36784.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,815,2.0,catalog,northus,1910,50.0,58.0,0.367,13.5,100.0,0.75,35.0,0.0,1750.0,55.5,44.5,3.0,0.0,2.7,0.5,40.0,35,100.0,100,band
13,19910125,x817,guideposts,23052.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,7.0,tabloid,northus,1911,40.0,45.0,0.3,14.5,70.0,0.625,25.0,0.0,1500.0,59.5,40.5,0.0,0.0,2.0,1.0,40.0,40,100.0,100,band
315,19900909,f679,modmat,47105.0,yes,yes,uddeholm,uncoated,uncoated,no,line,no,woodhoe70,816,9.0,catalog,northus,1910,65.0,50.0,0.267,15.0,86.0,0.25,28.0,10.5,1700.0,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40,103.3,100,noband
88,19910320,x160,tvguide,25513.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,2.0,tabloid,?,1911,45.0,45.0,?,15.1,75.0,0.625,20.0,15.0,1750.0,50.0,35.0,0.0,0.0,1.6,0.9,34.0,40,103.22,100,noband
387,19901121,f601,modmat,47106.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,northus,1911,40.0,50.0,0.233,14.0,70.0,0.75,45.0,0.0,1800.0,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40,100.0,100,band
273,19900801,j15,wards,36882.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,816,2.0,tabloid,canadian,1910,45.0,53.0,0.3,15.2,78.0,1.0,,13.3,2150.0,51.0,35.7,2.0,0.0,2.5,1.1,30.0,35,111.1,100,noband
166,19910618,i383,childcraft,37003.0,yes,yes,benton,uncoated,cover,no,line,yes,woodhoe70,815,2.0,catalog,northus,1910,40.0,65.0,0.267,16.2,79.0,0.625,30.0,0.0,1500.0,62.5,37.5,4.0,0.0,2.5,1.0,38.0,40,106.45,100,band
328,19901001,x251,toysrus,34754.0,no,no,benton,coated,coated,no,line,no,motter94,824,9.0,tabloid,canadian,1910,42.5,48.0,0.2,15.0,76.0,0.875,30.0,3.6,2050.0,60.2,36.2,0.0,0.0,2.5,1.0,30.0,40,93.55,90,noband
534,19941007,aa7,kmart,85813.0,?,?,?,super,uncoated,?,?,?,motter94,827,2.0,tabloid,?,1910,,56.0,0.300,18.3,80.0,1.0,32.0,,1900.0,,,,,,,,40,110.0,100,band
134,19910426,x139,hanhouse,37994.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,2.0,tabloid,northus,1911,55.0,45.0,0.267,15.5,79.0,0.625,20.0,16.7,1850.0,54.3,34.3,4.0,0.0,2.5,1.0,34.0,40,100.0,100,noband
306,19900821,i353,austads,34066.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,canadian,1910,52.5,55.0,0.333,14.0,70.0,0.625,55.0,7.9,1600.0,57.5,34.44,4.0,0.0,3.0,0.8,40.0,45,93.75,100,noband
484,19910730,x139,tvguide,25532.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,2.0,tabloid,?,1910,40.0,59.0,0.25,15.0,80.0,0.75,40.0,13.3,1750.0,51.0,35.7,0.0,0.0,2.2,0.7,34.0,40,100.0,100,band
525,19930908,i311,modmat,47405.0,?,?,?,coated,coated,?,?,yes,albert70,815,2.0,catalog,?,1911,,56.0,0.300,14.0,91.0,1.125,27.0,,1650.0,,,,,3.0,1.5,,40,100.0,95,band
319,19900910,t333,modmat,47105.0,yes,yes,benton,coated,coated,no,line,yes,motter70,813,9.0,catalog,northus,1910,55.0,47.0,0.2,14.0,71.0,,,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,0.7,40.0,40,90.3,100,noband
243,19900710,m332,modmat,47104.0,yes,yes,benton,uncoated,uncoated,no,line,yes,albert70,802,7.0,catalog,northus,1911,30.0,56.0,0.433,16.0,70.0,,60.0,21.8,1400.0,45.4,32.8,0.0,0.0,3.0,0.9,40.0,40,96.8,100,noband
54,19910216,r23,target,35811.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,9.0,spiegel,canadian,1911,40.0,35.0,0.233,18.0,85.0,0.625,30.0,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,0.9,30.0,40,103.125,100,noband
363,19901114,x243,tvguide,25477.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,northus,1911,50.0,42.0,0.2,17.0,73.0,0.4375,20.0,18.5,1800.0,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40,100.0,100,band
50,19910223,x53,belk,35335.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,827,2.0,tabloid,northus,1911,45.0,41.0,0.333,17.0,78.0,0.75,16.0,14.1,1100.0,50.5,35.4,0.0,0.0,2.5,1.0,50.0,40,96.97,100,band
503,19920822,aa28,kmart,34533.0,?,?,?,super,uncoated,no,?,yes,motter94,821,2.0,tabloid,?,1910,,63.0,0.233,15.5,79.0,0.625,35.0,,1760.0,,,,,2.4,1.0,,40,106.25,100,band
174,19910706,x367,wards,37505.0,no,yes,benton,coated,coated,no,line,no,motter94,824,9.0,tabloid,canadian,1910,40.0,64.0,0.233,15.4,88.0,0.5625,24.0,4.4,1835.0,55.5,40.0,2.0,0.0,2.0,1.3,30.0,40,106.45,100,noband
445,19910807,f629,abbey,24780.0,no,yes,benton,uncoated,coated,no,line,yes,albert70,802,2.0,catalog,?,1910,40.0,60.0,0.2,15.0,80.0,0.625,50.0,0.0,1400.0,58.8,41.2,0.0,0.0,3.0,0.6,34.0,40,103.1,100,noband
189,19900418,f329,exxon,36858.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter70,813,5.0,catalog,northus,1910,60.0,43.0,0.367,15.0,94.0,1.0,,9.5,1500.0,52.6,37.9,0.0,4.0,2.5,1.0,40.0,35,100.0,100,band
537,19941009,aa58,kmart,85814.0,?,?,?,super,coated,?,?,?,motter94,827,2.0,tabloid,?,1910,,,0.300,16.5,70.0,1.0,34.0,,1903.0,,,,,2.7,2.8,,40,108.0,100,band
463,19910729,i357,bestprod,37965.0,no,yes,benton,uncoated,coated,no,line,no,woodhoe70,816,9.0,catalog,?,1910,55.0,61.0,0.283,21.0,78.0,1.0,28.0,0.0,1500.0,58.8,41.2,3.0,0.0,2.5,0.7,35.0,40,100.0,100,band
187,19900524,f227,jamesway,36648.0,no,yes,benton,uncoated,coated,no,line,yes,woodhoe70,815,1.0,catalog,canadian,1911,50.0,60.0,0.3,14.0,75.0,0.625,33.0,0.0,2000.0,65.2,34.8,0.0,0.0,0.0,0.0,35.0,40,96.9,100,band
475,19920220,g407,kidsrus,29442.0,yes,yes,benton,uncoated,cover,no,line,yes,woodhoe70,816,2.0,tabloid,?,1910,50.0,40.0,0.2,15.2,78.0,1.0,24.0,0.0,1850.0,58.8,41.2,0.0,0.0,2.9,1.1,40.0,40,103.13,100,band
169,19910609,x253,eckerd,35460.0,no,yes,benton,coated,coated,no,line,no,motter94,824,2.0,tabloid,canadian,1910,40.0,62.0,?,16.0,80.0,0.8125,40.0,0.0,2250.0,62.5,37.5,0.0,0.0,2.5,0.7,30.0,40,110.0,100,band
510,19921001,t31,bestprod,36054.0,?,?,?,super,uncoated,no,?,yes,albert70,816,2.0,catalog,?,1911,,47.0,0.200,15.0,85.0,0.5,24.0,,1470.0,,,,,1.8,1.7,,40,96.9,100,band
58,19910220,x760,tvguide,25509.0,yes,yes,benton,uncoated,uncoated,no,line,yes,motter94,821,7.0,tabloid,northus,1911,50.0,46.0,0.2,14.6,60.0,0.625,25.0,10.5,1750.0,52.6,36.8,2.0,0.0,2.4,0.8,28.0,40,96.97,100,band
474,19910822,r30,sheplers,35529.0,yes,yes,benton,uncoated,uncoated,no,line,yes,albert70,802,7.0,spiegel,?,1911,47.5,58.0,0.217,13.1,70.0,,55.0,10.0,1660.0,50.0,40.0,0.0,0.0,2.9,1.0,34.0,40,96.88,100,band
252,19900726,t8,rei,36644.0,yes,yes,benton,uncoated,uncoated,no,xylol,no,woodhoe70,816,2.0,catalog,northus,1911,60.0,56.0,0.3,16.0,87.0,0.625,26.0,10.5,1450.0,50.5,39.0,3.0,0.0,3.0,1.3,40.0,40,93.75,100,band
21,19910130,x823,colortil,35751.0,no,yes,benton,coated,coated,no,naptha,yes,motter94,824,9.0,tabloid,canadian,1911,40.0,45.0,0.2,15.0,76.0,0.8125,30.0,0.0,2400.0,62.5,37.5,0.0,0.0,1.0,1.0,30.0,40,107.4,100,noband
313,19900909,f159,modmat,47105.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,816,2.0,catalog,northus,1910,60.0,50.0,0.267,14.9,88.0,0.375,32.0,10.3,1700.0,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40,103.3,100,noband
459,19910915,g48,ames,37189.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,2.0,tabloid,?,1910,40.0,63.0,0.233,15.8,80.0,0.75,30.0,10.5,2000.0,52.6,36.9,0.0,0.0,3.0,1.0,33.0,40,109.7,100,band
160,19910614,x804,roses,37579.0,no,yes,benton,coated,coated,no,line,yes,motter94,827,9.0,tabloid,canadian,1910,45.0,69.0,0.267,16.1,76.0,0.75,22.0,5.6,2426.0,55.6,38.9,0.0,0.0,2.7,0.7,30.0,40,103.22,100,noband
276,19900805,j60,walmart,34493.0,no,yes,benton,coated,coated,no,line,no,woodhoe70,816,2.0,tabloid,?,1910,35.0,55.0,0.233,15.0,70.0,0.5,35.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,35,100.0,100,band
191,19900417,t313,exxon,36858.0,yes,yes,benton,uncoated,uncoated,no,line,yes,albert70,802,2.0,catalog,northus,1910,47.5,52.0,0.267,14.3,98.0,0.75,55.0,11.7,1600.0,53.2,35.1,0.0,0.0,3.0,1.0,40.0,33,100.0,100,band
385,19901124,w395,toysrus,34259.0,no,no,benton,coated,coated,no,line,no,woodhoe70,815,1.0,spiegel,canadian,1911,40.0,47.0,0.267,15.0,88.0,0.5,34.0,0.0,1700.0,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40,100.0,100,band
413,19901215,f133,hanoverhse,34099.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,7.0,catalog,northus,1910,45.0,41.0,0.267,13.3,70.0,0.75,50.0,0.0,1700.0,63.9,36.1,0.0,0.0,3.0,0.7,38.0,40,117.85,100,noband
491,19920326,x66,roses,34294.0,no,?,?,coated,coated,no,?,yes,motter94,821,2.0,tabloid,?,1910,35.0,48.0,0.267,16.0,72.0,0.75,20.0,,1650.0,,,,,1.5,1.1,,40,83.33,100,band
343,19901017,t178,servmerch,38240.0,yes,yes,benton,uncoated,uncoated,no,xylol,yes,albert70,802,7.0,catalog,mideuropean,1911,60.0,46.0,0.333,,80.0,0.625,50.0,12.4,1391.0,51.5,36.1,2.0,0.0,2.7,1.0,38.5,40,114.29,100,noband
308,19900921,r6,target,34551.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,1.0,spiegel,canadian,1910,35.0,72.0,0.367,15.2,72.0,1.0,36.0,0.0,2200.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40,93.6,90,band
130,19910415,e92,kmart,32360.0,no,yes,benton,uncoated,coated,no,line,yes,motter94,827,2.0,tabloid,?,1910,,59.0,0.233,14.2,80.0,1.0,20.0,5.6,,55.6,38.9,0.0,0.0,2.0,2.5,33.0,40,106.45,100,noband
99,19910327,x754,colortile,37572.0,no,yes,benton,coated,coated,no,line,yes,motter94,824,9.0,tabloid,canadian,1911,35.0,48.0,0.233,16.0,86.0,0.5625,30.0,16.1,1900.0,44.6,39.3,0.0,0.0,2.5,1.5,30.0,40,103.22,100,noband
372,19901107,x127,kmart,36166.0,no,yes,benton,uncoated,coated,no,line,no,motter94,828,2.0,tabloid,northus,1910,45.0,43.0,0.2,16.0,80.0,0.75,30.0,3.1,2200.0,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40,103.33,100,noband
87,19910325,x798,tvguide,25514.0,yes,yes,benton,uncoated,uncoated,no,line,no,motter94,821,7.0,tabloid,?,1910,55.0,49.0,0.267,12.5,70.0,0.625,30.0,5.6,1750.0,55.6,38.9,0.0,0.0,2.5,0.9,34.0,40,106.66,100,band
458,19910923,t312,hanoverhouse,39027.0,yes,yes,benton,uncoated,uncoated,no,line,no,woodhoe70,816,9.0,catalog,?,1910,50.0,60.0,0.267,16.0,78.0,0.5,28.0,4.5,1520.0,53.0,42.0,0.0,0.0,2.5,1.5,34.0,40,106.2,100,band
330,19900926,x206,walmart,36578.0,no,yes,benton,coated,coated,no,line,no,motter94,827,2.0,tabloid,mideuropean,1911,35.0,48.0,0.3,14.5,74.0,0.75,20.0,0.0,2225.0,62.5,37.5,4.0,0.0,2.0,1.2,33.0,40,106.25,90,noband
214,19900615,r29,target,34547.0,no,yes,benton,coated,coated,no,line,yes,woodhoe70,815,2.0,spiegel,canadian,1910,30.0,58.0,0.333,16.3,78.0,0.625,30.0,0.0,2150.0,58.8,41.2,10.0,0.0,2.5,1.0,30.0,35,90.0,100,noband
466,19920115,i49,modmat,47301.0,yes,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,catalog,?,1910,,44.0,0.2,14.3,78.0,0.25,32.0,0.0,1650.0,56.8,43.2,3.0,0.0,2.5,2.5,40.0,40,100.0,100,band
121,19910426,g95,wards,37333.0,no,yes,benton,coated,coated,no,line,no,woodhoe70,815,2.0,tabloid,canadian,1910,35.0,56.0,0.3,15.3,80.0,0.75,20.0,0.0,1900.0,76.9,23.1,0.0,0.0,2.5,1.25,33.0,40,106.66,100,band
20,19910130,x799,colortil,37571.0,no,yes,benton,coated,coated,no,naptha,no,motter94,824,2.0,tabloid,canadian,1911,50.0,45.0,0.233,16.0,70.0,0.8125,30.0,0.0,2400.0,58.8,41.2,0.0,0.0,1.7,1.0,30.0,40,107.4,100,noband
71,19910307,f067,modmat,47202.0,no,yes,benton,uncoated,uncoated,no,line,yes,woodhoe70,816,2.0,catalog,northus,1910,67.5,45.0,0.2,15.5,80.0,0.5,34.0,16.3,1683.0,43.5,40.2,6.0,0.0,2.5,1.0,40.0,40,109.67,100,noband
106,19910502,f416,modmat,47203.0,yes,yes,benton,coated,coated,no,line,no,motter70,813,9.0,catalog,northus,1910,55.0,55.0,0.3,16.3,100.0,1.0,,0.0,1650.0,58.8,41.2,0.0,0.0,,,40.0,40,106.66,100,band
270,19900727,f76,rei,36644.0,yes,yes,benton,uncoated,uncoated,no,line,no,albert70,802,2.0,catalog,northus,1910,60.0,53.0,0.333,16.5,88.0,0.75,55.0,22.1,1550.0,41.0,36.9,0.0,0.0,3.0,0.8,40.0,35,105.1,100,noband
435,19910804,y228,kmart,37371.0,no,yes,benton,uncoated,coated,no,line,yes,woodhoe70,816,9.0,tabloid,?,1910,40.0,58.0,0.267,15.0,80.0,0.1875,,3.2,2000.0,53.8,43.0,0.0,0.0,2.5,1.0,35.0,40,103.125,100,noband
102,19910406,f103,bestprod,37822.0,no,yes,benton,uncoated,coated,no,line,yes,motter70,813,1.0,catalog,northus,1910,40.0,44.0,0.2,15.0,68.0,0.75,,0.0,1750.0,58.8,41.2,0.0,0.0,2.7,0.7,35.0,40,103.125,100,noband
